Session Title,HA1C 7.0% or more and Percentage with BMI 30.0  or more and 49.8  or less by Age in Years (Current) Range and State of Residence (U.S.),,,
,"CHEROKEE, AL",1638,6.6%,59.6%
,"BEAR LAKE, ID",1155,2.2%,46.1%
,"WALTON, FL",1146,3.8%,38.1%
,"NEMAHA, KS",1294,6.4%,53.4%
,"RUSSELL, KY",10 or fewer,-,-
,"HENDERSON, IL",1211,11.7%,70.6%
,"PARK, CO",1313,4.2%,39.6%
,"TIPPECANOE, IN",1209,5.7%,46.7%
,"ROWAN, KY",10 or fewer,-,-
,"LAS ANIMAS, CO",1204,6.7%,49.8%
,"TUOLUMNE, CA",1050,3.9%,38.8%
,"DONIPHAN, KS",1361,11.6%,66%
,"MENARD, IL",1141,8.5%,62.9%
,"AMADOR, CA",1262,1.5%,35.5%
,"HANCOCK, IL",930,7.3%,56.1%
,"MONONA, IA",1153,6.7%,52.6%
,"PAGE, IA",1254,10.3%,61.1%
,"RANDOLPH, AL",1589,8.3%,62.1%
,"GILA, AZ",1228,6.7%,46.4%
,"OGLETHORPE, GA",1327,7.5%,59.2%
,"BROWN, KS",1240,11%,63.5%
,"POWER, ID",1305,8.7%,51.4%
,"TIPTON, IN",1158,9.1%,60.7%
,"ADAMS, ID",1187,7.5%,52.8%
,"LINCOLN, ID",1107,10%,57.3%
,"GUTHRIE, IA",1044,8%,61.7%
,"CARLISLE, KY",10 or fewer,-,-
,"MADISON, AL",1262,8%,51.5%
,"BAXTER, AR",915,4.3%,51.3%
,"CLARKE, IA",1001,15.2%,64.3%
,"LA PLATA, CO",894,3.5%,27.5%
,"DICKINSON, KS",1289,8.1%,56.9%
,"TRIGG, KY",10 or fewer,-,-
,"PENDLETON, KY",10 or fewer,-,-
,"PLUMAS, CA",929,6%,49%
,"DOUGHERTY, GA",1003,5.8%,56.3%
,"LAWRENCE, KY",10 or fewer,-,-
,"SCOTT, AR",1164,13%,58.9%
,"FOUNTAIN, IN",1079,6.9%,58.5%
,"HEARD, GA",1219,12.7%,57.2%
,"CASS, IL",996,10.4%,62.6%
,"ANCHORAGE, AK",913,3%,35.2%
,"MILLS, IA",1356,6.6%,58.4%
,"BRADLEY, AR",1099,10.9%,63.6%
,"LEE, KY",10 or fewer,-,-
,"CHICKASAW, IA",1005,7.5%,59.6%
,"SUMMIT, CO",967,-,21.7%
,"CLINTON, KY",10 or fewer,-,-
,"CHAFFEE, CO",975,3.2%,30.6%
,"LINN, KS",1209,9.7%,59.7%
,"DESHA, AR",988,7.3%,55.6%
,"MASON, KY",10 or fewer,-,-
,"BUTLER, KY",10 or fewer,-,-
,"OWEN, KY",10 or fewer,-,-
,"PROWERS, CO",871,9.1%,57.3%
,"LINCOLN, AR",1001,6.9%,58%
,"NAVAJO, AZ",1146,7.4%,45%
,"COVINGTON, AL",1036,9.3%,54.8%
,"DESOTO, FL",578,6.7%,52.1%
,"HOLMES, FL",930,8.4%,52.5%
,"EDWARDS, IL",973,9.8%,62.7%
,"CRAWFORD, KS",1174,5.7%,55.5%
,"POLK, AR",873,4%,51.1%
,"WAYNE, IL",952,9.5%,53.3%
,"CLEVELAND, AR",834,7.8%,63.9%
,"MARIPOSA, CA",853,2.6%,44.9%
,"PERRY, IL",955,7.7%,63.2%
,"ALEXANDER, IL",1006,10%,65.7%
,"BOONE, AR",623,5.1%,49.8%
,"MARSHALL, KS",928,8.6%,56.9%
,"DALLAS, AR",942,12.6%,60.6%
,"MCLEAN, KY",10 or fewer,-,-
,"CHARLTON, GA",963,13.5%,67.7%
,"PULASKI, IL",963,11.4%,63.8%
,"CLARK, IL",928,8.4%,55%
,"DICKINSON, IA",833,5.5%,46.3%
,"OSCEOLA, IA",827,11.4%,60.8%
,"SALINE, KS",1020,5.8%,48.9%
,"HOWARD, IA",900,7.3%,54.9%
,"OHIO, KY",10 or fewer,-,-
,"RUSH, IN",997,9.6%,61.6%
,"LUCAS, IA",729,5.8%,57.8%
,"WASHINGTON, IL",953,8.1%,55.6%
,"TIFT, GA",837,6.9%,49.8%
,"MADISON, AR",357,5.3%,41.7%
,"MONROE, GA",826,5.7%,52.3%
,"CLAY, IA",721,9.6%,48.3%
,"COLQUITT, GA",856,10.5%,52.1%
,"BALDWIN, GA",896,6.4%,55.5%
,"UNION, IA",771,8.8%,59.9%
,"THOMAS, GA",805,8%,52.4%
,"ORANGE, IN",861,10.5%,56.9%
,"SWITZERLAND, IN",817,11.1%,67.8%
,"TAYLOR, FL",651,6.5%,54.5%
,"GREENE, IL",828,10.3%,65.7%
,"MONTGOMERY, KS",1028,8.4%,58.1%
,"PUTNAM, IN",965,4.9%,60.4%
,"EARLY, GA",903,9%,53.3%
,"IDAHO, ID",792,5.7%,51.1%
,"CARIBOU, ID",882,4.1%,43.8%
,"VIGO, IN",867,8.2%,55.6%
,"CARROLL, IA",717,6.8%,55.2%
,"CONECUH, AL",942,8.7%,59.6%
,"CRAWFORD, IA",838,10.6%,58.2%
,"PAWNEE, KS",726,4%,59.9%
,"GREENE, IA",702,9.5%,65%
,"KOOTENAI, ID",726,5.1%,42.3%
,"ELLIS, KS",865,2.5%,50.6%
,"IDA, IA",730,7.5%,54.4%
,"CHICOT, AR",771,6.5%,59.1%
,"DAVIS, IA",663,5.1%,53.1%
,"BOURBON, KS",860,7.6%,61.2%
,"ELLIOTT, KY",10 or fewer,-,-
,"PIKE, AR",690,6.5%,58.4%
,"CLINCH, GA",772,13.1%,54.9%
,"GLADES, FL",626,12.5%,62%
,"MONROE, IL",824,6.9%,51.6%
,"ADAMS, IL",618,5.3%,51.1%
,"CARROLL, AR",377,6.4%,46.4%
,"GREENE, IN",850,12.9%,60.7%
,"JASPER, GA",665,5.6%,54.7%
,"BRACKEN, KY",10 or fewer,-,-
,"MARTIN, KY",10 or fewer,-,-
,"VAN BUREN, IA",613,6.2%,61.7%
,"MONROE, IA",642,7%,56.2%
,"COFFEE, GA",724,10.4%,52.3%
,"PIKE, AL",874,8.2%,58.8%
,"MORGAN, KY",10 or fewer,-,-
,"HUERFANO, CO",639,5.9%,46.8%
,"CARROLL, IN",755,6.9%,53.2%
,"CASS, IA",715,9.7%,62%
,"GRAHAM, AZ",574,12.7%,58.5%
,"GADSDEN, FL",595,8.9%,58.8%
,"TEHAMA, CA",530,3.6%,41.1%
,"FLOYD, IA",620,6.6%,56.1%
,"SEVIER, AR",560,5.7%,55.4%
,"MARSHALL, AL",1166,3.8%,52%
,"KOSSUTH, IA",619,6%,55.4%
,"GALLATIN, KY",10 or fewer,-,-
,"HOWARD, AR",596,6.2%,61.4%
,"MONTGOMERY, AL",773,7.6%,49.3%
,"MARTIN, IN",737,10.2%,55.1%
,"CLAY, KS",736,7.6%,58.7%
,"LEE, AR",738,10.4%,60.4%
,"HICKMAN, KY",10 or fewer,-,-
,"HARRISON, IA",732,7.1%,55.3%
,"SULLIVAN, IN",747,10.7%,57.2%
,"CLEBURNE, AL",961,4.3%,64.1%
,"NEWTON, IN",825,8.5%,57.5%
,"YUMA, CO",588,6%,48.8%
,"TALLADEGA, AL",1169,2.8%,53.3%
,"RUSSELL, AL",701,5.6%,54.1%
,"JEFFERSON, IL",725,10.8%,54.3%
,"LAWRENCE, IN",741,6.1%,54.7%
,"LITTLE RIVER, AR",694,6.6%,62.2%
,"WAKULLA, FL",574,5.7%,56.1%
,"ALAMOSA, CO",566,8.1%,47.9%
,"IZARD, AR",621,8.1%,52.8%
,"RIO GRANDE, CO",563,8.2%,45.3%
,"WASHINGTON, FL",614,6.2%,54.4%
,"BUTLER, KS",694,5.3%,39.2%
,"NICHOLAS, KY",10 or fewer,-,-
,"STONE, AR",555,5.8%,53%
,"WARE, GA",541,9.6%,53.4%
,"NEOSHO, KS",718,7.5%,57.9%
,"HANCOCK, KY",10 or fewer,-,-
,"JAY, IN",609,11.2%,59.4%
,"APACHE, AZ",693,13.7%,47.3%
,"MORRIS, KS",602,12.6%,60.1%
,"INYO, CA",537,8%,42.5%
,"ALLEN, KY",10 or fewer,-,-
,"SHELBY, AL",574,5.9%,47.4%
,"POPE, IL",650,9.2%,63.4%
,"SIMPSON, KY",10 or fewer,-,-
,"GALLATIN, IL",636,9.1%,59.7%
,"SHELBY, IA",624,6.4%,61.7%
,"OHIO, IN",505,11.7%,58.8%
,"ECHOLS, GA",594,14%,59.3%
,"BURKE, GA",659,8%,54%
,"GUNNISON, CO",523,3.3%,20.7%
,"JEFFERSON, ID",551,4.2%,49.4%
,"BLACKFORD, IN",606,9.4%,57.4%
,"LEWIS, KY",10 or fewer,-,-
,"RENO, KS",617,7.8%,53.5%
,"GILPIN, CO",662,3.8%,32.8%
,"MENIFEE, KY",10 or fewer,-,-
,"WOODRUFF, AR",539,8.3%,59.2%
,"LAURENS, GA",500,7%,50.8%
,"TAYLOR, IA",517,7.7%,60.7%
,"MADISON, ID",436,4.6%,45.9%
,"VERMILLION, IN",594,6.4%,57.9%
,"LAFAYETTE, FL",437,8.7%,60.9%
,"LIBERTY, GA",394,6.9%,54.6%
,"CALHOUN, AR",553,11%,63.3%
,"FRANKLIN, AL",585,10.9%,53%
,"MONTGOMERY, IA",553,12.5%,63.8%
,"DECATUR, GA",512,8.6%,53.3%
,"MONTEZUMA, CO",393,5.1%,37.9%
,"SCHUYLER, IL",478,10.9%,64.9%
,"MARENGO, AL",615,12.5%,63.6%
,"ADAIR, IA",389,9.5%,62.7%
,"CLINTON, IN",503,6.2%,57.1%
,"BULLOCH, GA",463,6.9%,52.5%
,"PEACH, GA",462,5.6%,56.7%
,"FULTON, AR",453,10.4%,61.8%
,"GREENWOOD, KS",470,11.1%,64%
,"EFFINGHAM, GA",482,6.6%,53.3%
,"CUSTER, ID",493,2.2%,31%
,"SEMINOLE, GA",487,8.4%,55.9%
,"MCDUFFIE, GA",463,5.2%,52.5%
,"FRANKLIN, ID",471,2.3%,45.9%
,"SEARCY, AR",466,4.1%,57.9%
,"WOLFE, KY",10 or fewer,-,-
,"MODOC, CA",413,8.2%,47.7%
,"CUSTER, CO",425,3.8%,36%
,"WASHINGTON, KS",426,6.6%,58.5%
,"WAYNE, IA",444,9.5%,59.9%
,"LEE, GA",366,4.1%,49.2%
,"PALO ALTO, IA",358,6.7%,59.5%
,"GLENN, CA",336,-,41.1%
,"NEZ PERCE, ID",446,6.7%,50.9%
,"CLEAR CREEK, CO",434,3.7%,24.7%
,"PULASKI, IN",492,8.1%,57.7%
,"BRYAN, GA",384,7.3%,51.3%
,"OWSLEY, KY",10 or fewer,-,-
,"HANCOCK, IA",393,6.1%,37.9%
,"LABETTE, KS",539,8.2%,58.6%
,"FREMONT, IA",458,9.4%,61.8%
,"MONTGOMERY, IN",451,4%,56.5%
,"MACON, AL",583,3.3%,54.2%
,"WINNEBAGO, IA",352,6.5%,49.7%
,"ONEIDA, ID",452,7.3%,43.1%
,"LOGAN, KY",10 or fewer,-,-
,"FRANKLIN, IA",392,4.6%,45.9%
,"HANCOCK, GA",450,9.1%,60.4%
,"SHERMAN, KS",308,3.6%,53.9%
,"JEFFERSON, GA",442,7.9%,53.4%
,"EDMONSON, KY",10 or fewer,-,-
,"HAMILTON, IL",446,7.6%,56.3%
,"BENT, CO",459,8.3%,56%
,"WARREN, IN",419,8.6%,62.8%
,"FAIRBANKS NORTH STAR, AK",338,3.8%,44.1%
,"BLOUNT, AL",631,1.9%,59.1%
,"KIT CARSON, CO",311,8%,51.1%
,"SAN MIGUEL, CO",451,-,11.3%
,"CLAY, GA",357,5.6%,55.7%
,"WASHINGTON, GA",382,7.3%,55%
,"STAFFORD, KS",341,7%,54.8%
,"MCPHERSON, KS",401,5.5%,42.9%
,"CROWLEY, CO",436,6%,55%
,"RINGGOLD, IA",330,4.5%,52.4%
,"EMMET, IA",319,6%,47.6%
,"PHILLIPS, CO",342,8.5%,57.3%
,"MARION, AR",328,7%,52.7%
,"MONTGOMERY, AR",324,5.2%,56.2%
,"HALE, AL",421,13.3%,55.6%
,"PIKE, IL",274,8.8%,63.1%
,"ARCHULETA, CO",337,3.9%,28.8%
,"SAINT CLAIR, AL",515,4.1%,55.7%
,"FINNEY, KS",397,6.3%,53.7%
,"BEN HILL, GA",359,13.4%,58.8%
,"WASHINGTON, CO",342,7.6%,47.1%
,"RICE, KS",370,6.5%,47.3%
,"MATANUSKA SUSITNA, AK",336,3.9%,42.3%
,"GRADY, GA",312,6.7%,51.6%
,"CULLMAN, AL",557,4.3%,50.6%
,"LINCOLN, CO",264,9.5%,52.3%
,"JONES, GA",316,5.7%,51.3%
,"SCOTT, IL",297,9.1%,66.3%
,"TRINITY, CA",342,5.6%,44.4%
,"BRANTLEY, GA",276,8%,53.6%
,"HARDIN, IL",352,11.4%,59.7%
,"WILKES, GA",365,9%,57%
,"RIO BLANCO, CO",314,4.8%,44.6%
,"COLUSA, CA",284,5.3%,35.9%
,"RAWLINS, KS",272,6.3%,55.5%
,"PIERCE, GA",294,7.5%,52.7%
,"LOGAN, KS",287,6.6%,59.6%
,"SUMTER, GA",298,5.4%,54.4%
,"LA PAZ, AZ",282,9.2%,50.7%
,"CHEROKEE, KS",429,7%,58%
,"LAFAYETTE, AR",338,14.5%,58.6%
,"JEFFERSON, FL",294,6.5%,50%
,"MONO, CA",315,-,28.9%
,"AUDUBON, IA",300,7.7%,48%
,"WILCOX, AL",363,11%,61.7%
,"RUSH, KS",303,6.6%,59.4%
,"TODD, KY",10 or fewer,-,-
,"RUSSELL, KS",334,4.5%,56.9%
,"CLAY, IN",356,5.1%,57.6%
,"LIMESTONE, AL",307,8.1%,54.4%
,"HARVEY, KS",334,9%,50%
,"TETON, ID",307,-,28.3%
,"FREMONT, ID",273,6.6%,53.5%
,"BACA, CO",230,8.7%,50%
,"CONEJOS, CO",251,7.6%,47.8%
,"CALHOUN, FL",228,6.1%,50%
,"OWEN, IN",359,5.3%,52.6%
,"ATKINSON, GA",314,9.2%,55.4%
,"COWLEY, KS",364,9.3%,50%
,"GREENE, AL",331,21.1%,63.1%
,"KENAI PENINSULA, AK",250,-,46%
,"LINCOLN, GA",287,8.7%,52.6%
,"CHASE, KS",262,11.8%,58.4%
,"COLBERT, AL",349,7.7%,55.6%
,"DECATUR, KS",226,9.7%,64.2%
,"WAYNE, GA",232,9.1%,54.7%
,"WOODSON, KS",258,8.9%,58.5%
,"ELMORE, AL",322,6.2%,45.3%
,"EMANUEL, GA",292,5.8%,50%
,"LEMHI, ID",280,4.6%,44.3%
,"WORTH, GA",227,8.8%,52.9%
,"CRISP, GA",215,8.8%,50.7%
,"REPUBLIC, KS",226,8%,59.3%
,"WALKER, AL",393,18.1%,63.4%
,"CLOUD, KS",254,8.7%,58.7%
,"FORD, KS",277,6.9%,50.2%
,"GULF, FL",235,-,46.8%
,"BONNER, ID",263,4.2%,35.7%
,"MORGAN, AL",303,9.2%,51.8%
,"CAMAS, ID",269,4.8%,49.4%
,"MONROE, KY",10 or fewer,-,-
,"SHERIDAN, KS",208,-,49%
,"MITCHELL, GA",234,9.4%,56.8%
,"CRENSHAW, AL",262,7.6%,59.9%
,"SEDGWICK, CO",209,9.6%,53.1%
,"LAKE, CO",205,-,30.7%
,"LAUDERDALE, AL",250,11.2%,53.2%
,"DODGE, GA",208,5.3%,49.5%
,"JACKSON, CO",242,7.9%,49.2%
,"PARKE, IN",229,7%,53.7%
,"SIERRA, CA",207,9.7%,51.7%
,"NEWTON, AR",185,-,38.4%
,"FRANKLIN, FL",218,5.5%,43.1%
,"ELLSWORTH, KS",229,4.8%,56.3%
,"WHITE, IN",208,6.3%,54.8%
,"MILLER, GA",224,8%,51.8%
,"METCALFE, KY",10 or fewer,-,-
,"CALHOUN, IL",233,7.7%,55.8%
,"NORTON, KS",217,7.4%,54.8%
,"MITCHELL, IA",181,-,53%
,"PHILLIPS, KS",212,-,55.7%
,"TOOMBS, GA",182,7.7%,54.4%
,"JUNEAU, AK",196,-,35.2%
,"APPLING, GA",234,7.3%,57.3%
,"GREENLEE, AZ",190,13.7%,61.1%
,"TALBOT, GA",207,7.2%,61.4%
,"CHEYENNE, KS",164,-,51.2%
,"SMITH, KS",182,9.3%,54.4%
,"ROBERTSON, KY",10 or fewer,-,-
,"COSTILLA, CO",200,8%,44.5%
,"WILSON, KS",218,8.7%,54.1%
,"SEWARD, KS",225,8.9%,61.3%
,"ADAMS, IA",165,12.1%,63.6%
,"BROWN, IL",173,10.4%,58.4%
,"CLAY, AL",320,3.4%,58.4%
,"WORTH, IA",163,6.7%,56.4%
,"OURAY, CO",173,-,23.1%
,"FAYETTE, AL",226,10.6%,52.2%
,"BUTLER, AL",220,10.9%,60%
,"EDWARDS, KS",161,-,54.7%
,"IRWIN, GA",172,8.7%,57.6%
,"MCINTOSH, GA",168,-,48.8%
,"TALLAPOOSA, AL",242,-,37.6%
,"NESS, KS",182,-,56.6%
,"BLECKLEY, GA",143,-,50.3%
,"SAGUACHE, CO",172,-,32.6%
,"CUMBERLAND, KY",10 or fewer,-,-
,"AUTAUGA, AL",212,6.6%,56.1%
,"WINSTON, AL",200,12.5%,57.5%
,"TURNER, GA",156,7.7%,59.6%
,"BENTON, IN",139,-,50.4%
,"SUMNER, KS",180,-,43.9%
,"BULLOCK, AL",189,-,54%
,"CLEARWATER, ID",143,-,47.6%
,"BUTTE, ID",166,-,37.3%
,"BACON, GA",131,-,51.9%
,"CALHOUN, GA",154,11%,54.5%
,None of the above,1230146,4.9%,38.8%
,Total,14176455,7.7%,49%
65 years or more,"COOK, IL",513182,17.1%,49.3%
,"SAN DIEGO, CA",320232,12.2%,36.6%
,"MARICOPA, AZ",290070,9.1%,39.1%
,"ORANGE, FL",165972,11.7%,41.2%
,"BROWARD, FL",200301,9.8%,40.3%
,"RIVERSIDE, CA",184059,8.9%,35.6%
,"MIAMI-DADE, FL",141684,6.5%,37.9%
,"HARTFORD, CT",161687,12.5%,48.2%
,"JEFFERSON, KY",10 or fewer,-,-
,"LOS ANGELES, CA",134671,5.2%,30.3%
,"NEW HAVEN, CT",154046,14.5%,51.2%
,"SANTA CLARA, CA",127247,9.2%,29.8%
,"HILLSBOROUGH, FL",122202,10.2%,43.2%
,"ALAMEDA, CA",110133,13.8%,33%
,"ORANGE, CA",134405,3.5%,24.9%
,"DUVAL, FL",116692,14.1%,46.9%
,"LEE, FL",181512,12.3%,46.1%
,"CONTRA COSTA, CA",90867,10.8%,26.8%
,"FRESNO, CA",114417,14.6%,55%
,"MARION, IN",79856,18.8%,56.5%
,"COBB, GA",105874,16%,48.6%
,"FAIRFIELD, CT",120739,12.1%,45.5%
,"EL PASO, CO",87422,10%,40.9%
,"DENVER, CO",60134,13%,34.9%
,"SAN BERNARDINO, CA",84544,12.4%,37.5%
,"FULTON, GA",78251,9.3%,38.1%
,"ADA, ID",98697,12.6%,47.1%
,"POLK, FL",102173,13.5%,50.5%
,"HONOLULU, HI",100685,11.5%,28.4%
,"ARAPAHOE, CO",55497,9.9%,35.9%
,"POLK, IA",56613,15%,52.9%
,"VOLUSIA, FL",111396,8.3%,40.4%
,"SAN FRANCISCO, CA",56451,14.5%,22.5%
,"DEKALB, GA",65518,11.3%,43%
,"JOHNSON, KS",87384,10.4%,44.4%
,"PULASKI, AR",64672,12.2%,49.3%
,"LAKE, FL",97184,9%,43.3%
,"LAKE, IL",77788,12.4%,45.4%
,"SEMINOLE, FL",66481,8.7%,39.8%
,"DUPAGE, IL",78062,11%,43.1%
,"KANE, IL",57814,15.8%,49.7%
,"SACRAMENTO, CA",49757,5.5%,31.8%
,"OSCEOLA, FL",46360,11%,43.9%
,"PIMA, AZ",86291,8.6%,36.8%
,"GWINNETT, GA",47239,11.1%,40.3%
,"LARIMER, CO",64618,11.1%,40.7%
,"LAKE, IN",71680,18.1%,54.8%
,"ALLEN, IN",53010,19.9%,55.9%
,"WINNEBAGO, IL",58743,20.8%,58.9%
,"NEW LONDON, CT",61815,14.2%,50.5%
,"ADAMS, CO",27484,11.2%,42.2%
,"SAN MATEO, CA",43314,8.9%,28%
,"WELD, CO",41108,14.4%,48.6%
,"JEFFERSON, CO",44848,5.9%,32.5%
,"PALM BEACH, FL",76876,3.5%,28.8%
,"LINN, IA",46705,18.9%,59.9%
,"PINELLAS, FL",58036,6%,34%
,"FAYETTE, KY",10 or fewer,-,-
,"MONTEREY, CA",34059,14.1%,41.7%
,"BOULDER, CO",50312,7.4%,28.3%
,"CANYON, ID",41405,17.6%,55.5%
,"ALACHUA, FL",35786,12.6%,44.3%
,"DOUGLAS, CO",38074,6.5%,32.4%
,"PASCO, FL",50888,8.1%,43.3%
,"HALL, GA",40293,16.6%,47.7%
,"KERN, CA",22754,15.3%,42.3%
,"NEW CASTLE, DE",26685,9.2%,37.6%
,"CHAMPAIGN, IL",34780,17.9%,54.1%
,"WILL, IL",38173,12.8%,49.8%
,"PEORIA, IL",38598,18.4%,58.3%
,"SHAWNEE, KS",41867,20.7%,59%
,"MARION, FL",49645,8.5%,43.5%
,"MCHENRY, IL",42528,12.3%,52.1%
,"SUSSEX, DE",50144,15.5%,52.8%
,"MCLEAN, IL",29956,14.5%,57.2%
,"VANDERBURGH, IN",33377,19.5%,56.5%
,"JOHNSON, IA",23213,13.8%,49.4%
,"MOBILE, AL",40049,19.7%,54.5%
,"SAINT LUCIE, FL",54829,7.3%,40.9%
,"CHEROKEE, GA",31204,11.9%,45.4%
,"MIDDLESEX, CT",39513,12.3%,48.1%
,"COLLIER, FL",47285,5.8%,31.6%
,"SAINT JOHNS, FL",34145,8.2%,36.9%
,"HAMILTON, IN",23210,11.5%,48.9%
,"KENT, DE",31005,22.9%,58.5%
,"PAULDING, GA",24143,20.7%,59%
,"SAN JOAQUIN, CA",36295,3.8%,38.3%
,"TAZEWELL, IL",31337,17.5%,59.4%
,"SONOMA, CA",17621,12.4%,33.9%
,"BALDWIN, AL",38649,12.4%,46.4%
,"HARDIN, KY",10 or fewer,-,-
,"INDIAN RIVER, FL",52267,5.4%,27.8%
,"LITCHFIELD, CT",33971,9.3%,47.1%
,"BREVARD, FL",29316,3.6%,36.3%
,"ROCK ISLAND, IL",27902,15.8%,57.5%
,"DOUGLAS, GA",19637,20.6%,55.8%
,"CLARK, IN",20963,17.6%,58.2%
,"CLAY, FL",20293,10.2%,44.6%
,"SCOTT, IA",20466,13.2%,51.7%
,"SAINT CLAIR, IL",27001,15.7%,52.7%
,"TOLLAND, CT",24201,8.7%,48.7%
,"SANGAMON, IL",25219,12.6%,53.8%
,"LOWNDES, GA",19032,14.6%,47%
,"WYANDOTTE, KS",17998,18.1%,58.6%
,"ST JOSEPH, IN",25445,13%,48.8%
,"LA SALLE, IL",23392,15.2%,56.8%
,"MARTIN, FL",40213,5.9%,34.5%
,"KENDALL, IL",15268,18%,57%
,"TWIN FALLS, ID",18976,18.2%,54%
,"WINDHAM, CT",19975,12.4%,53.8%
,"MADISON, IN",18945,20.5%,60.4%
,"FLAGLER, FL",32691,10.1%,41.7%
,"BULLITT, KY",10 or fewer,-,-
,"WOODBURY, IA",15693,13.2%,52.8%
,"NASSAU, FL",24915,10.9%,42.9%
,"HUMBOLDT, CA",15243,13.6%,46.1%
,"JOHNSON, IN",17006,12.6%,54.3%
,"SUMTER, FL",48899,6.2%,39.4%
,"BARTHOLOMEW, IN",16703,18.5%,55.1%
,"BLACK HAWK, IA",16226,19.4%,58.2%
,"CLAYTON, GA",10297,12.2%,48.9%
,"SOLANO, CA",12574,11.8%,30.9%
,"VERMILION, IL",17701,21%,61.2%
,"MADISON, IL",20543,15.5%,51.9%
,"PUEBLO, CO",18657,11.6%,44.8%
,"MADISON, KY",10 or fewer,-,-
,"SALINE, AR",16216,12.6%,51.9%
,"SANTA CRUZ, CA",15163,8.2%,33.4%
,"CRAIGHEAD, AR",12821,20%,56.2%
,"HENRY, GA",11629,10.7%,48.1%
,"SEBASTIAN, AR",15756,14.8%,46.7%
,"FORSYTH, GA",12561,7.6%,38.3%
,"MCCRACKEN, KY",10 or fewer,-,-
,"KENTON, KY",10 or fewer,-,-
,"KAUAI, HI",17465,13.9%,36.3%
,"PORTER, IN",20704,15.1%,50.6%
,"MACON, IL",18185,14.8%,53.7%
,"MARIN, CA",9324,8.2%,24.6%
,"FLOYD, IN",15534,16.8%,55.5%
,"FAULKNER, AR",13308,9%,50.7%
,"BARROW, GA",12221,15.6%,49.5%
,"JACKSON, GA",11830,15%,48.7%
,"BANNOCK, ID",14985,12.8%,47.4%
,"DUBUQUE, IA",13855,9.2%,52.1%
,"HIGHLANDS, FL",26689,10.3%,41.7%
,"TROUP, GA",12638,16.3%,50.1%
,"OLDHAM, KY",10 or fewer,-,-
,"PINAL, AZ",13241,6.3%,34.2%
,"WASHINGTON, AR",5081,8.4%,34.3%
,"MADERA, CA",14063,10.5%,51%
,"WARRICK, IN",12072,17.2%,55.1%
,"HOUSTON, AL",16119,9.2%,43.7%
,"MESA, CO",13740,6.8%,32.5%
,"LONOKE, AR",11481,14.1%,54.6%
,"WHITFIELD, GA",12871,14.7%,44%
,"BOONE, KY",10 or fewer,-,-
,"HOWARD, IN",11808,15%,56.8%
,"TULARE, CA",11216,5.8%,44.1%
,"BARTOW, GA",11243,10.7%,48.3%
,"HANCOCK, IN",9833,16.4%,58.9%
,"PIKE, KY",10 or fewer,-,-
,"DALLAS, IA",7301,12.9%,53%
,"BOONE, IL",10247,19.9%,60.8%
,"HAWAII, HI",9816,11.9%,30.3%
,"KNOX, IL",12891,16.1%,59.5%
,"PLACER, CA",14039,2.3%,22.1%
,"WAYNE, IN",11541,18.4%,57.5%
,"STANISLAUS, CA",14622,3.5%,23.7%
,"BENTON, AR",3783,5.2%,39.7%
,"HENDERSON, KY",10 or fewer,-,-
,"JESSAMINE, KY",10 or fewer,-,-
,"CRAWFORD, AR",9910,13.9%,50.5%
,"SHELBY, KY",10 or fewer,-,-
,"CAMPBELL, KY",10 or fewer,-,-
,"HOPKINS, KY",10 or fewer,-,-
,"SANTA BARBARA, CA",5847,22.1%,44.4%
,"FRANKLIN, KY",10 or fewer,-,-
,"BROOMFIELD, CO",7518,7%,34.1%
,"YOLO, CA",5925,8.8%,28.4%
,"SPALDING, GA",10699,12.6%,44.2%
,"HABERSHAM, GA",9886,15.7%,47.8%
,"WHITLEY, KY",10 or fewer,-,-
,"HERNANDO, FL",10530,6.4%,42.4%
,"MUSCATINE, IA",8025,23%,62.9%
,"GORDON, GA",8258,12.4%,47.3%
,"NOBLE, IN",8467,26%,61.1%
,"NELSON, KY",10 or fewer,-,-
,"EL DORADO, CA",11265,2.3%,26.4%
,"LEAVENWORTH, KS",10474,14.6%,57.1%
,"KNOX, IN",8311,21.7%,60.2%
,"WOODFORD, IL",8835,14.6%,59.9%
,"HENRY, IL",9851,17.4%,58.5%
,"VENTURA, CA",10836,1%,15.9%
,"CHARLOTTE, FL",11618,7.5%,40%
,"ELKHART, IN",5734,12.4%,48.8%
,"CITRUS, FL",12459,7.5%,41.7%
,"CLARKE, GA",9121,10.4%,38.4%
,"WEBSTER, IA",7510,17.2%,60.6%
,"JEFFERSON, AR",7403,15.9%,54.1%
,"MENDOCINO, CA",5539,9.3%,37.2%
,"KOSCIUSKO, IN",7296,17.5%,52.6%
,"HUNTINGTON, IN",7715,24.1%,60.9%
,"FLOYD, GA",10779,7.6%,42.3%
,"GIBSON, IN",7229,21.9%,62.5%
,"OGLE, IL",8201,17.7%,58.5%
,"BOURBON, KY",10 or fewer,-,-
,"HARRISON, IN",7849,19.3%,59.2%
,"CARROLL, GA",5989,14%,52.2%
,"LAUREL, KY",10 or fewer,-,-
,"WHITLEY, IN",7437,23.6%,61.4%
,"MARSHALL, IN",8106,17.8%,51.7%
,"CLARK, KY",10 or fewer,-,-
,"LIVINGSTON, IL",7640,17.4%,61.3%
,"CRITTENDEN, AR",6356,14.6%,50%
