geography,age_level,outcome_name,outcome_type,source,url,geo_strata,age_strata,race_strata,race_level,additional_strata1,additional_strata_level,sex_strata,sex_level,Outcome_value1,outcome_label1
Washington,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.294,Prevalence
Washington,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.47,Prevalence
Washington,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.4,Prevalence
Washington,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,6.8,Prevalence
Washington,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,11.2,Prevalence
Washington,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.06,Prevalence
Washington,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,5.1,Prevalence
Washington,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
West Virginia,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.489,Prevalence
West Virginia,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.862,Prevalence
West Virginia,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2.2,Prevalence
West Virginia,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,11.1,Prevalence
West Virginia,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,16,Prevalence
West Virginia,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.121,Prevalence
West Virginia,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,8.3,Prevalence
West Virginia,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Wisconsin,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.484,Prevalence
Wisconsin,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.867,Prevalence
Wisconsin,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2,Prevalence
Wisconsin,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,9.7,Prevalence
Wisconsin,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,15.6,Prevalence
Wisconsin,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.122,Prevalence
Wisconsin,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,6.8,Prevalence
Wisconsin,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Wyoming,10-14 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.669,Prevalence
Wyoming,15-19 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.859,Prevalence
Wyoming,20-39 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1.8,Prevalence
Wyoming,40-64 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,7.8,Prevalence
Wyoming,65+ Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,11.9,Prevalence
Wyoming,<10 Years,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,0.156,Prevalence
Wyoming,Total,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,6.1,Prevalence
Wyoming,NA,diabetes,prevalence,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Prevalence
Alabama,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,17588,Number Base Patients
Alabama,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,23606,Number Base Patients
Alabama,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,136370,Number Base Patients
Alabama,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,232615,Number Base Patients
Alabama,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,200272,Number Base Patients
Alabama,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,43370,Number Base Patients
Alabama,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,653834,Number Base Patients
Alabama,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,13,Number Base Patients
Alaska,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,669,Number Base Patients
Alaska,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,808,Number Base Patients
Alaska,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,4426,Number Base Patients
Alaska,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,4633,Number Base Patients
Alaska,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,4770,Number Base Patients
Alaska,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1532,Number Base Patients
Alaska,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,16838,Number Base Patients
Alaska,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Arizona,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,66077,Number Base Patients
Arizona,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,77194,Number Base Patients
Arizona,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,410017,Number Base Patients
Arizona,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,518628,Number Base Patients
Arizona,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,457892,Number Base Patients
Arizona,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,115590,Number Base Patients
Arizona,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,1645399,Number Base Patients
Arizona,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Arkansas,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,74745,Number Base Patients
Arkansas,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,81680,Number Base Patients
Arkansas,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,267474,Number Base Patients
Arkansas,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,361898,Number Base Patients
Arkansas,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,292292,Number Base Patients
Arkansas,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,179017,Number Base Patients
Arkansas,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,1257118,Number Base Patients
Arkansas,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,12,Number Base Patients
Armed Forces Africa,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,77,Number Base Patients
Armed Forces Africa,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,74,Number Base Patients
Armed Forces Africa,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,328,Number Base Patients
Armed Forces Africa,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,937,Number Base Patients
Armed Forces Africa,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,77,Number Base Patients
Armed Forces Africa,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,137,Number Base Patients
Armed Forces Africa,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,1630,Number Base Patients
Armed Forces Africa,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Armed Forces Pacific,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,47,Number Base Patients
Armed Forces Pacific,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,46,Number Base Patients
Armed Forces Pacific,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,211,Number Base Patients
Armed Forces Pacific,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,451,Number Base Patients
Armed Forces Pacific,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,55,Number Base Patients
Armed Forces Pacific,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,104,Number Base Patients
Armed Forces Pacific,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,914,Number Base Patients
Armed Forces Pacific,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
California,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,465112,Number Base Patients
California,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,553626,Number Base Patients
California,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2554099,Number Base Patients
California,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2998919,Number Base Patients
California,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2035905,Number Base Patients
California,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,874661,Number Base Patients
California,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,9482373,Number Base Patients
California,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,51,Number Base Patients
Colorado,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,184526,Number Base Patients
Colorado,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,202803,Number Base Patients
Colorado,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,899484,Number Base Patients
Colorado,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,937019,Number Base Patients
Colorado,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,635502,Number Base Patients
Colorado,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,402511,Number Base Patients
Colorado,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,3261861,Number Base Patients
Colorado,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,16,Number Base Patients
Connecticut,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,129674,Number Base Patients
Connecticut,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,151919,Number Base Patients
Connecticut,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,682529,Number Base Patients
Connecticut,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,889887,Number Base Patients
Connecticut,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,692214,Number Base Patients
Connecticut,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,251709,Number Base Patients
Connecticut,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,2797962,Number Base Patients
Connecticut,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,30,Number Base Patients
Delaware,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,37271,Number Base Patients
Delaware,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,40002,Number Base Patients
Delaware,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,105426,Number Base Patients
Delaware,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,132024,Number Base Patients
Delaware,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,124395,Number Base Patients
Delaware,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,80858,Number Base Patients
Delaware,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,519982,Number Base Patients
Delaware,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
District of Columbia,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,970,Number Base Patients
District of Columbia,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2042,Number Base Patients
District of Columbia,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,64679,Number Base Patients
District of Columbia,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,53707,Number Base Patients
District of Columbia,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,29743,Number Base Patients
District of Columbia,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2528,Number Base Patients
District of Columbia,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,153670,Number Base Patients
District of Columbia,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Florida,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,432328,Number Base Patients
Florida,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,483136,Number Base Patients
Florida,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2053232,Number Base Patients
Florida,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2788775,Number Base Patients
Florida,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2376874,Number Base Patients
Florida,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,940262,Number Base Patients
Florida,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,9074639,Number Base Patients
Florida,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,32,Number Base Patients
Georgia,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,228480,Number Base Patients
Georgia,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,251913,Number Base Patients
Georgia,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,812301,Number Base Patients
Georgia,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1117373,Number Base Patients
Georgia,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,825832,Number Base Patients
Georgia,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,536270,Number Base Patients
Georgia,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,3772181,Number Base Patients
Georgia,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,12,Number Base Patients
Hawaii,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,29603,Number Base Patients
